Id,SalePrice
1794,122090.00063602244
1795,120649.85204024556
1796,129755.25436049138
1797,154485.6293097703
1798,116714.19068470759
1799,101963.4892673657
1800,123279.08017068736
1801,144467.82651729128
1802,131446.61620691093
1803,177735.96494664182
1804,138884.88990382393
1805,118601.67942997105
1806,116260.480485767
1807,139262.2517900619
1808,108005.84680857677
1809,96075.80079209614
1810,144007.85642896168
1811,108845.06681047923
1812,100138.22173638272
1813,125745.5702289477
1814,94890.3753298365
1815,92747.41532177242
1816,92429.91409726869
1817,133954.9670012766
1818,139210.37354659964
1819,107991.01824821296
1820,71989.94610640818
1821,100511.79073500329
1822,134635.07769958928
1823,70559.71153151589
1824,121911.91168469924
1825,141542.7810507219
1826,110583.46788907328
1827,99045.86239984044
1828,143403.0306505579
1829,140319.89305318941
1830,143001.95070672935
1831,130310.5917845344
1832,124192.57084461332
1833,150999.10418366146
1834,117646.68933445899
1835,112969.30933232779
1836,136957.91240631818
1837,85802.6907522971
1838,120419.72166246313
1839,95808.91707752465
1840,123045.70039736744
1841,132096.94228006585
1842,104132.43282544386
1843,151804.14255877462
1844,137833.04570217623
1845,159856.99789134198
1846,137169.05472354442
1847,183634.20736160752
1848,83402.99544373159
1849,149358.9412088049
1850,118722.72936360748
1851,136942.9324171831
1852,126121.25051429101
1853,138319.82829880636
1854,152138.80481012937
1855,162492.65426599534
1856,244437.71057578613
1857,124886.0818117286
1858,234396.0424589432
1859,160416.40982571544
1860,164899.92663061892
1861,159134.01684133956
1862,353014.5111487828
1863,353014.5111487828
1864,353014.5111487828
1865,270344.56557789934
1866,259145.09858143367
1867,237037.4654627396
1868,248666.08933254736
1869,192450.37149928403
1870,209329.72277579864
1871,225945.93340362454
1872,180827.86335016572
1873,216501.96555350398
1874,151112.65204026736
1875,184932.23497076627
1876,215700.73796155903
1877,195595.14185581688
1878,211475.38318965927
1879,127846.15427952437
1880,130133.08762759704
1881,270693.6744507649
1882,271793.3724290565
1883,205767.4634322406
1884,236277.32012927305
1885,195750.81174939085
1886,234464.59278052743
1887,187551.78745747398
1888,238901.79709721956
1889,184750.95422408765
1890,145384.58834365668
1891,162926.1051656971
1892,111386.81442773172
1893,134178.2255546604
1894,124219.87679260854
1895,143140.98383345283
1896,119294.10183107953
1897,116323.2451378004
1898,122879.7365460088
1899,114163.8853613445
1900,111992.92761711075
1901,144746.5598157595
1902,154168.74811188388
1903,191017.91384746585
1904,121234.58384375063
1905,167696.61345460263
1906,137194.95428691813
1907,190910.15198467966
1908,147793.19996760512
1909,154723.48469026148
1910,153756.68305092334
1911,239941.19549563914
1912,244885.95598310203
1913,162424.54070425287
1914,83339.41826091653
1915,225159.41139942294
1916,88341.24802972072
1917,255225.01412230087
1918,137073.05890039896
1919,175584.9789419493
1920,190222.7924637792
1921,277881.97332059673
1922,240291.75587273217
1923,232210.27806546746
1924,205993.02293515624
1925,238741.0600666471
1926,291583.9368371383
1927,131661.32727329363
1928,153484.03803683922
1929,120685.11261554691
1930,159763.14635022206
1931,154832.22636143878
1932,165219.609494141
1933,230119.9046630178
1934,186295.5176030912
1935,184933.95169802775
1936,196011.77568066705
1937,194761.68086171377
1938,167584.40307736414
1939,192826.69805011924
1940,175192.20629539914
1941,188784.453965215
1942,187464.39570445096
1943,173787.2305840025
1944,306774.823188611
1945,251196.5155387726
1946,149488.90913221097
1947,222533.48017540202
1948,163855.0423370776
1949,199556.960250844
1950,166995.44244656488
1951,221271.27597010575
1952,213677.7806926408
1953,159548.96982111703
1954,211056.85369807307
1955,144562.36149475205
1956,381557.206824851
1957,159366.25910416342
1958,333883.8260184369
1959,179507.9772224394
1960,119455.75382233059
1961,128013.81687069121
1962,126941.93088962769
1963,144710.46279765826
1964,139592.45326824553
1965,155892.43135874276
1966,136993.51586753476
1967,248201.54904412135
1968,332251.627045261
1969,276211.3767541709
1970,382580.71374265914
1971,443702.28907394106
1972,329699.6831372325
1973,256210.96249737966
1974,308897.00152661995
1975,350458.1814233947
1976,227419.20541107983
1977,332405.27071826876
1978,350783.4759927781
1979,256698.52714218345
1980,180139.56711045452
1981,270796.98162188486
1982,183886.99361133555
1983,184146.71712791358
1984,194465.93653165808
1985,212947.6382573543
1986,211313.13042436232
1987,173704.32678615133
1988,184558.39898617857
1989,203310.6844471299
1990,229660.41700689148
1991,191462.4586862607
1992,220856.5418549532
1993,179202.20767147624
1994,249615.5864317665
1995,194830.87934212552
1996,266481.58384475583
1997,278815.9194660382
1998,272657.5973080151
1999,240380.47176453142
2000,312230.49310849153
2001,293731.7294293622
2002,205217.38998119417
2003,258942.86398117585
2004,272094.42914298567
2005,184256.7585478355
2006,203051.87793965443
2007,232433.66776897325
2008,189379.25422129492
2009,213948.8738226511
2010,210005.21792181168
2011,134071.07841421827
2012,166980.68260086727
2013,191064.2611457466
2014,201984.90625082594
2015,200617.97548980502
2016,207898.87431414315
2017,207648.10111991924
2018,128364.76306056396
2019,120190.76540877446
2020,116549.12757251877
2021,111463.45285907756
2022,178726.74578928945
2023,171649.41841174988
2024,339240.3355052894
2025,337767.7145197475
2026,174557.05365934997
2027,175892.529517872
2028,189834.79992399365
2029,185108.87920931997
2030,212351.02362582675
2031,192337.95726796717
2032,194525.97830438154
2033,201620.58602428704
2034,175795.5493489199
2035,213270.1442429842
2036,200689.08925056233
2037,202098.47522850192
2038,298330.8631530014
2039,169239.15627019366
2040,358004.25141216046
2041,195358.3707113978
2042,220554.41830633246
2043,165097.41715643255
2044,183620.78166006575
2045,181542.21750438065
2046,159138.4884902488
2047,153808.565056277
2048,135869.45325349516
2049,170485.4384133368
2050,165500.2423783974
2051,123814.25176544658
2052,136010.77185965257
2053,130365.06318493518
2054,98184.57972499299
2055,149809.22734873323
2056,132784.76584217543
2057,120123.64226006232
2058,204113.9056997359
2059,131672.426352932
2060,165300.91746824593
2061,173130.47896557528
2062,121829.46568818804
2063,105444.6703551521
2064,133660.82053659784
2065,115435.2306952063
2066,172308.4352594666
2067,155585.746152882
2068,164554.79103903772
2069,110364.10107255695
2070,109779.64481967413
2071,100333.44755589988
2072,174177.0448237373
2073,135771.55052310234
2074,163578.71695417247
2075,131511.8651682969
2076,116654.36884335476
2077,139251.80585146142
2078,118612.06287208182
2079,139538.70029380947
2080,111578.09383242544
2081,122582.39276791751
2082,130457.71668993955
2083,149304.40247593416
2084,107750.61103202369
2085,121758.36395803791
2086,165114.43269448343
2087,127564.97039099365
2088,112831.63215082313
2089,92281.61095767129
2090,120991.19228930399
2091,100634.27808446038
2092,148143.9817476349
2093,133225.1172731419
2094,81469.17969057526
2095,154150.35884973302
2096,88035.60978330653
2097,76316.54605914235
2098,158488.69818064186
2099,93339.08677023619
2100,113914.93361109449
2101,122708.81809412733
2102,120494.83256863388
2103,92287.07282315382
2104,174906.65655019163
2105,99567.28998034024
2106,108459.32012591521
2107,161537.99559457513
2108,116748.70219479877
2109,119505.49177782629
2110,112874.24439234743
2111,144140.51448274593
2112,133640.4347339829
2113,112203.65337372031
2114,98331.42444212234
2115,132686.06215830788
2116,99710.88995623517
2117,152681.34905575344
2118,116591.85989407277
2119,98047.95516936836
2120,112542.60711832663
2121,103901.63648751244
2122,125370.27616397024
2123,97986.63016384465
2124,157926.32130040842
2125,158842.99012101867
2126,147480.4513697848
2127,118456.32235262627
2128,118694.94495751183
2129,99670.12284121907
2130,151958.954041234
2131,120718.5811937475
2132,112815.29662529776
2133,105363.82514855129
2134,110114.83989765086
2135,93659.48323354914
2136,96333.63682354515
2137,116654.95406113508
2138,132661.47435639755
2139,147091.8320956506
2140,126982.1372229562
2141,150784.56990980048
2142,129593.31840385776
2143,154275.66652122236
2144,111509.17879626626
2145,122059.36920916199
2146,157175.28433301678
2147,179737.21951337744
2148,134353.63834695058
2149,150445.10232838494
2150,170611.89212287508
2151,115380.46271254041
2152,107819.71953251604
2153,178608.48366837137
2154,99238.84863519146
2155,142489.6179016219
2156,333947.6226229329
2157,217406.89828186878
2158,242275.07155772977
2159,223288.73930186775
2160,183930.2743012262
2161,236757.50006040346
2162,387894.3825380489
2163,260746.78091910138
2164,214331.363165453
2165,174625.52411656262
2166,154877.0914017932
2167,197429.29099333702
2168,213172.4508859854
2169,200512.9770011065
2170,227719.13389350002
2171,173894.4816156453
2172,142830.70236767465
2173,198298.8414032726
2174,248807.06798671235
2175,255377.8963489793
2176,236868.28496896476
2177,262365.5682475503
2178,214946.41320414693
2179,149981.55562153677
2180,233338.43132523267
2181,182503.20605417292
2182,218289.83285255736
2183,188474.95549220778
2184,139794.47699156337
2185,147488.4091276178
2186,148053.65908286098
2187,155328.37732484005
2188,152368.53157047005
2189,412896.6395512549
2190,100034.22012965142
2191,100444.50871780919
2192,90302.52042244081
2193,89912.35995010931
2194,95698.67759849352
2195,114251.45701638465
2196,122186.52209414942
2197,111870.15595271562
2198,117842.3302414712
2199,167254.8121125161
2200,121678.33608589733
2201,119678.38823454078
2202,118791.20176999658
2203,144845.50202532986
2204,145609.21242829345
2205,123377.07043546479
2206,134856.5030212466
2207,179720.80090576506
2208,187925.09770354757
2209,185989.0332187778
2210,145519.46345061308
2211,96369.48262310727
2212,106872.76300583339
2213,93382.82527706436
2214,168747.21248002493
2215,102550.82074450355
2216,168187.30298886637
2217,107950.9109442031
2218,97212.23305180487
2219,89561.26956800971
2220,94886.97308576532
2221,228571.0671996935
2222,219736.9732387989
2223,271444.1683941412
2224,245814.6710135178
2225,183782.61379831217
2226,214654.56580945678
2227,186603.38239392647
2228,214115.1906187739
2229,231440.99120950318
2230,182106.83313791952
2231,213419.8822432873
2232,195509.67274078535
2233,175115.73539639407
2234,197290.58794106005
2235,201206.46517672966
2236,227159.74533727692
2237,289537.1185882167
2238,188120.59470251255
2239,128385.1311700693
2240,163282.56989647052
2241,171296.62882049527
2242,140720.0101687019
2243,156925.85888248147
2244,132408.84345241042
2245,133688.05558066847
2246,129409.08327630327
2247,111020.88980893831
2248,131618.92911673125
2249,121006.60180656197
2250,133526.50822425302
2251,117186.84619174979
2252,170067.9689493204
2253,165261.14049003078
2254,201771.07272548255
2255,210261.1569355501
2256,179513.30687042893
2257,256215.7827038946
2258,153301.6517210762
2259,199540.09120935548
2260,151593.07547010607
2261,165186.13969352367
2262,173426.91385996668
2263,310091.9747075526
2264,385353.59944589547
2265,176019.1711317887
2266,212954.2488048945
2267,323418.80518795317
2268,290166.4473737385
2269,165203.10429412642
2270,179525.66564719295
2271,183363.00391659996
2272,214507.46721588544
2273,164949.580928083
2274,176765.14869052617
2275,182460.37152674532
2276,178651.5590880252
2277,189075.80239936948
2278,167859.1824410268
2279,125590.71838012293
2280,116752.08315300003
2281,183731.15117233724
2282,173949.97083084687
2283,137404.35093533772
2284,136561.8215597332
2285,136111.79370964924
2286,122163.33366646258
2287,248209.49578819406
2288,240012.5743992197
2289,297518.69798639265
2290,389473.60364429915
2291,308350.57607619796
2292,304503.0772951446
2293,344102.53524440597
2294,370220.22180696833
2295,357770.51280626096
2296,293704.3152305591
2297,282547.96548354026
2298,263207.54443445965
2299,402571.1575946619
2300,330647.68835805194
2301,257942.194586075
2302,232491.8414780764
2303,220592.75522056333
2304,241914.46716346923
2305,192243.33777744553
2306,192243.33777744553
2307,189572.14481774822
2308,214982.34287703046
2309,215814.7950683705
2310,182875.77931261557
2311,189064.32631180325
2312,197534.94987645527
2313,190151.24626773255
2314,189313.49402383633
2315,190193.09607995316
2316,196944.0558321727
2317,175469.917725354
2318,192193.53014757426
2319,185758.16701350576
2320,169743.72176599872
2321,209355.31681751044
2322,172129.4874958032
2323,163676.08830810085
2324,175905.83531422593
2325,197478.15610678584
2326,176328.47056823203
2327,216122.50888503127
2328,235689.36123716144
2329,194274.04003408528
2330,217385.66018906696
2331,327066.2453266688
2332,387630.90203384176
2333,321929.99461251666
2334,274347.63228452264
2335,250006.93672679458
2336,340349.6099083687
2337,199553.96277286336
2338,236562.17171957577
2339,204283.04250299765
2340,297186.7162203796
2341,204785.6600720852
2342,200447.7200928634
2343,213119.78804893378
2344,248737.43021582928
2345,240736.55855879476
2346,192449.1937408304
2347,194703.9357164645
2348,234820.87951728824
2349,197820.05228170773
2350,268646.6726016637
2351,219255.99501871603
2352,227193.3882712016
2353,320940.29816252564
2354,132126.8118314797
2355,130305.49376062906
2356,164256.43947314998
2357,194528.10635809586
2358,211183.21343702008
2359,154901.23485258
2360,128837.01969969073
2361,147267.13814700692
2362,287347.57922070834
2363,139888.39012817226
2364,155987.5141302764
2365,191550.38996210354
2366,167609.42061079113
2367,198812.42844556988
2368,191135.34022943018
2369,199334.1529423121
2370,181388.82510407252
2371,187653.46649891514
2372,200147.90941370782
2373,248601.48753840599
2374,334553.3079507079
2375,190981.3827838084
2376,252658.4788735393
2377,271894.113144033
2378,139355.20695630164
2379,248771.97353414932
2380,139146.2947065399
2381,170076.8830134157
2382,192445.92461384943
2383,196931.9915451604
2384,239719.70923281668
2385,140387.0488150399
2386,128600.72367482878
2387,131753.7495976157
2388,138901.1650360248
2389,124256.15076740409
2390,135957.06983856918
2391,142801.09045633618
2392,112397.84010884487
2393,136913.88899463433
2394,134851.85998460467
2395,211958.72575264363
2396,143137.12924501896
2397,171022.58870166857
2398,128542.72720671177
2399,81736.19041958182
2400,80542.54333694786
2401,112201.74608875926
2402,128911.51360239393
2403,174583.56539658047
2404,147270.74975134843
2405,149939.14112800054
2406,121924.08469719629
2407,115199.56038388853
2408,152846.098134167
2409,124689.97507604763
2410,160680.46372862978
2411,113119.89902902333
2412,147591.1257315899
2413,124305.7838834362
2414,122567.64980231065
2415,152953.05781454896
2416,115841.64099885117
2417,113812.10579748572
2418,114098.23773945455
2419,140924.66489426023
2420,116452.0050586466
2421,150779.27607706544
2422,127423.93024440245
2423,89909.5656442901
2424,131826.36226511642
2425,377657.1658845496
2426,119382.39329515063
2427,89523.10197358661
2428,187652.45471288345
2429,110445.01338283649
2430,119141.96562658373
2431,131057.88314762322
2432,116935.19132682958
2433,134753.47427972188
2434,128092.67495514326
2435,135792.70266914042
2436,113758.59620698653
2437,113439.06232405466
2438,126106.42045330592
2439,111188.54012970625
2440,129044.81705920109
2441,98695.58910320632
2442,91699.41824057403
2443,113367.71875402487
2444,107629.09875346339
2445,93190.72700926062
2446,124913.35307744838
2447,143614.23752224553
2448,128199.98617141134
2449,120079.04203975381
2450,131799.85160951226
2451,117560.28086945407
2452,162918.12796601932
2453,113929.94744667805
2454,132251.87667082934
2455,108856.99148768594
2456,131757.52537893414
2457,121349.88747010332
2458,111158.50781438626
2459,103672.03678929714
2460,143929.09441399394
2461,117282.36605387075
2462,124782.52596393721
2463,112816.63583975325
2464,164763.32809143612
2465,129493.90599399574
2466,121277.73194979782
2467,122658.50883535082
2468,94536.16840352875
2469,94338.89990009711
2470,225461.07676476942
2471,183940.83640470327
2472,176129.78968700173
2473,135173.2524321059
2474,115178.36625839099
2475,204372.87577467618
2476,119534.3465352413
2477,127632.351029948
2478,162594.39178628684
2479,124482.00754263256
2480,129342.03449975968
2481,128083.56537900424
2482,133409.78979416887
2483,115878.34067460218
2484,135083.26836400712
2485,123580.64239613342
2486,131809.66824994583
2487,256318.63157231922
2488,120264.98359078664
2489,152256.14524130194
2490,125957.51018719512
2491,119889.47713458141
2492,189940.88543290916
2493,137663.4091748146
2494,162496.34485224562
2495,120080.00934903322
2496,225338.8793751053
2497,159236.07177869361
2498,113273.72233178676
2499,115641.82111377551
2500,137674.9378842154
2501,124303.05414054729
2502,133874.3670907435
2503,108433.49573910623
2504,294571.4050117635
2505,228086.59871589398
2506,248490.4762721562
2507,282641.84873347596
2508,247642.3360796705
2509,223756.0805250103
2510,210992.52827578454
2511,178462.81513454096
2512,231815.20761132476
2513,231296.48190799874
2514,213919.2934365005
2515,160554.58759980198
2516,176846.8964601758
2517,151425.54121630304
2518,153893.76279931093
2519,236629.15536178628
2520,208940.6749415761
2521,204029.92336151827
2522,226147.80165836305
2523,125541.16535558627
2524,135829.96822921283
2525,139458.11359398527
2526,148746.22790023516
2527,122547.89877224168
2528,129187.04563830112
2529,134444.94872909767
2530,150111.40506160076
2531,235598.71239842358
2532,233515.57210872287
2533,234187.3688358875
2534,197026.32561142097
2535,293764.4113062712
2536,242283.42821328068
2537,189083.77816520832
2538,191771.16185190916
2539,177937.160876576
2540,173435.47976550122
2541,192693.77142732227
2542,184944.9355744524
2543,137279.67254797948
2544,131501.11896381577
2545,128846.66805228192
2546,140063.2830942971
2547,147106.47832444365
2548,219532.84089666264
2549,184778.92077575697
2550,1320877.7279931463
2551,163834.22795446776
2552,124116.67489132717
2553,100941.92628740877
2554,100597.8094247115
2555,91318.8316860248
2556,114124.36094080324
2557,123380.84761224482
2558,207264.5848472743
2559,119884.48488016016
2560,119158.0644798268
2561,101257.62033688248
2562,116315.7055699474
2563,118608.60000499056
2564,149258.3506536043
2565,150399.98416143894
2566,131225.06730149736
2567,137262.38119251738
2568,205135.9374291899
2569,169996.00151889116
2570,144842.99668359128
2571,205947.69761567732
2572,149664.35549248164
2573,194591.48542019015
2574,326752.2753541322
2575,132644.69503116398
2576,108628.69837428986
2577,124432.12719163932
2578,87564.00440378871
2579,92018.70911732836
2580,106579.39313791512
2581,159233.04898992743
2582,107005.66354258523
2583,221064.1413926651
2584,168178.88968318613
2585,199978.10317937128
2586,201949.13221904845
2587,179690.46558077578
2588,135473.95394097737
2589,143283.31021187402
2590,187678.26404882874
2591,240165.03634234885
2592,204350.0678777028
2593,200411.7938134053
2594,165318.68177190502
2595,184344.95797739044
2596,262727.79297307786
2597,186513.98468118007
2598,275468.16987025953
2599,272118.08229201386
2600,264747.2504658902
2601,146400.5944560941
2602,125632.26664147849
2603,130180.71995473694
2604,109195.43234628427
2605,129520.33660102541
2606,157431.04329787978
2607,232907.60887854616
2608,230128.43880695733
2609,183257.41794555236
2610,98500.11452282028
2611,164339.6895857193
2612,150609.0004102727
2613,132182.64055121827
2614,130160.8648780123
2615,143448.63016564416
2616,130247.09821634332
2617,194951.6923261882
2618,163906.21665352277
2619,193059.48915820793
2620,202047.22996266678
2621,189425.19566136386
2622,218539.48655348766
2623,244370.40323519584
2624,303720.2885911629
2625,297586.8747444679
2626,161325.1600576468
2627,160142.53854312492
2628,351667.89371715346
2629,455846.3408878599
2630,311148.95785629685
2631,353614.7334759581
2632,366549.6512142812
2633,219152.2122447917
2634,296720.37807780306
2635,154757.40886434924
2636,215834.03202522697
2637,167629.34398744968
2638,277852.2468880634
2639,190886.67460945525
2640,154977.28869539642
2641,130908.73517418325
2642,195574.7851019855
2643,139246.61976582446
2644,152448.62537795154
2645,126624.91897027567
2646,123967.75707402996
2647,144437.6648707581
2648,148946.49282836885
2649,151398.94566011959
2650,130557.87592420155
2651,158267.11668899216
2652,314800.6885450705
2653,222575.63255526897
2654,237805.16484292038
2655,320855.3687479105
2656,285117.0511851782
2657,260077.40793096946
2658,283119.07954253873
2659,294368.5815938714
2660,295510.65093203174
2661,264668.7942108256
2662,254751.87719175898
2663,258472.5014234983
2664,213455.29002490707
2665,264704.7708911569
2666,232349.75034954742
2667,177990.58381989432
2668,184783.28498164317
2669,176115.80410168058
2670,284328.035468597
2671,190123.8000012632
2672,180392.37535916187
2673,187129.0238803496
2674,190621.8096347115
2675,164275.57584875185
2676,196386.39276074668
2677,204381.55684942848
2678,298605.281727849
2679,265071.57743800315
2680,269900.7079769852
2681,379160.9181192406
2682,378571.0086293256
2683,636334.5431271326
2684,317704.8007908824
2685,368771.2387573349
2686,264146.5322543069
2687,268840.68827676354
2688,196418.08438194555
2689,181065.1107567849
2690,343517.2873371046
2691,213029.70228669417
2692,129538.3350999981
2693,199385.57026978533
2694,128356.12347509616
2695,215008.77476091392
2696,200914.56041479151
2697,238439.60687176598
2698,228987.75882531924
2699,171625.400477577
2700,159430.03277490486
2701,165861.30304482195
2702,130729.24841143857
2703,173060.1318265516
2704,145576.8439139899
2705,118924.81936986277
2706,124396.21474659021
2707,133032.95826024542
2708,120593.4140765928
2709,95740.6307416001
2710,119530.47953050993
2711,310284.66420676326
2712,410172.92584292893
2713,179280.42245068305
2714,172272.55260528668
2715,188232.8498325263
2716,160651.23103033463
2717,224695.412473765
2718,210349.54882783408
2719,157269.11297092182
2720,165037.20303092967
2721,131848.48226364815
2722,199174.64187827733
2723,133673.35272995773
2724,122465.64099392944
2725,131187.64683756695
2726,143892.54317421757
2727,169010.46086595146
2728,159294.96245222786
2729,163261.78603115704
2730,127563.17503658052
2731,101747.43759543951
2732,115908.1355373664
2733,161065.22718345112
